response_id,grna_target,n_nonzero_trt,n_nonzero_cntrl,pass_qc,p_value,log_2_fold_change,stage,z_orig,xi,omega,alpha,significant
X33,Egln2,585,87679,True,0.872,0.07388279853912749,1,0.16476859488055545,,,,False
X36,Eno1,1114,109714,True,0.872,-0.05649773825359983,1,-0.1864120566284739,,,,False
X36,Itga1,1337,109491,True,0.872,-0.05828482353576625,1,-0.2130994463519514,,,,False
X40,Crim1,424,103877,True,0.872,-0.030007967654149148,1,-0.047342752396470275,,,,False
X41,Pkm,756,55000,True,0.872,-0.11556510226009209,1,-0.38361374855763675,,,,False
X42,Nr5a2,373,53998,True,0.872,-0.08329763209226648,1,-0.14037632754673154,,,,False
X44,Rel,1214,101541,True,0.872,0.0075101164308630786,1,0.027563801876278278,,,,False
X50,Acvr1,366,64928,True,0.872,0.0020952324069467565,1,0.00435090134325842,,,,False
X51,Pkm,768,55776,True,0.872,-0.07519057936055784,1,-0.22816441497149412,,,,False
X54,Mcam,313,49297,True,0.872,0.17025399982606526,1,0.28135117572170026,,,,False
X56,Cdkn1c,202,47462,True,0.872,-0.051572669419902795,1,-0.05539283598452883,,,,False
X56,Adgrl1,143,47521,True,0.872,-0.015547019294704256,1,-0.012498274233648528,,,,False
X58,Adgre5,310,51697,True,0.872,-0.22195776106922338,1,-0.24882165951926777,,,,False
X61,Nr3c1,717,85497,True,0.872,-0.06040034187131127,1,-0.12868492431934905,,,,False
X62,Nr5a2,608,71632,True,0.872,-0.03240406044199773,1,-0.12359470269869452,,,,False
X66,Elf1,432,64409,True,0.872,-0.10531695131312624,1,-0.057080656516796544,,,,False
X71,Nr5a2,340,36777,True,0.872,-0.23322255214643128,1,-0.3172283714228527,,,,False
X71,Gnai2,146,36971,True,0.872,-0.19144249963996884,1,-0.1580219715843788,,,,False
X74,Taz,1433,110204,True,0.872,-0.03383560707163724,1,-0.06346833186425913,,,,False
X75,Mdh2,215,38424,True,0.872,-0.18845222063251477,1,-0.16454189310840858,,,,False
X75,Ptprm,285,38354,True,0.872,-0.3504150879213004,1,-0.27014230583245413,,,,False
X76,Fkbp8,421,81145,True,0.872,0.050780664269893805,1,0.058628774242058895,,,,False
X77,Creb5,548,80005,True,0.872,0.008312172106377247,1,0.010421556078917243,,,,False
X79,Klf7,404,39269,True,0.872,0.07697966430253178,1,-0.10020434219797619,,,,False
X8,Ocln,754,142733,True,0.872,-0.0002503407108394029,1,-0.0009084414402476787,,,,False
X83,Smad1,425,71579,True,0.872,0.01207302097980012,1,0.02350157741499447,,,,False
X83,Sp4,402,71602,True,0.872,-0.001365996689578708,1,0.029586121717650474,,,,False
X87,Dag1,542,124856,True,0.872,0.040761658901642406,1,0.03451560934067447,,,,False
X89,Unc5b,320,44362,True,0.872,-0.19694568227822096,1,-0.12092611630714845,,,,False
X89,Egln2,395,44287,True,0.872,-0.28555343935618005,1,-0.21344288259330021,,,,False
X95,Hspa5,474,54445,True,0.872,-0.09379968737879096,1,-0.05897516642933886,,,,False
X15,Hspa5,1088,120990,True,0.876,-0.010560583022616754,1,-0.043220210893252474,,,,False
X18,Prdm1,1416,138407,True,0.876,0.002169581180772262,1,0.00960544635791199,,,,False
X21,Pbx1,724,94616,True,0.876,0.056892395868374024,1,0.16490087054572505,,,,False
X23,Klf4,672,140380,True,0.876,-0.021777217088777334,1,-0.04642831128139644,,,,False
X27,Hif1a,371,73551,True,0.876,-0.017128912975265642,1,-0.01732837370667053,,,,False
X3,Hdac7,1096,141298,True,0.876,-0.04115153370465574,1,-0.217228870830646,,,,False
X30,Arid3b,725,82588,True,0.876,-0.07693373502125933,1,-0.22754101208152125,,,,False
X36,Nos3,1125,109703,True,0.876,-0.04217562714998824,1,-0.14028739191734188,,,,False
X36,Smad4,1014,109814,True,0.876,-0.032111420289603565,1,-0.10273638695965884,,,,False
X40,Gng12,581,103720,True,0.876,-0.013859740893652273,1,-0.02895061382610871,,,,False
X43,Yap1,765,115484,True,0.876,0.010111036757807668,1,0.01970029194243404,,,,False
X5,Foxj3,747,130937,True,0.876,0.011973337747043011,1,0.05037774361448364,,,,False
X50,Creb5,342,64952,True,0.876,-0.03954987626716733,1,-0.060524555789077075,,,,False
X53,Ccnd1,218,45130,True,0.876,-0.31047403611218716,1,-0.3377613946819343,,,,False
X55,Mest,387,52519,True,0.876,0.13042360035572198,1,0.24394646006853268,,,,False
X56,Sp4,208,47456,True,0.876,-0.006078584426036926,1,-0.02114648645814514,,,,False
X56,Icam2,281,47383,True,0.876,-0.08418758061372067,1,-0.08964003340043407,,,,False
X57,Id3,315,38071,True,0.876,-0.1429599649117277,1,-0.27725601166647235,,,,False
X59,Nr6a1,760,116676,True,0.876,-0.014055354654690433,1,-0.02290804109132703,,,,False
X66,Rora,555,64286,True,0.876,0.14261541896799557,1,-0.0058083481900516095,,,,False
X68,Acvr1,307,38213,True,0.876,-0.0962917924001152,1,-0.2074034541148745,,,,False
X71,Vav3,286,36831,True,0.876,-0.26084237007556155,1,-0.28819139315758646,,,,False
X74,Ncoa3,622,111015,True,0.876,-0.05063392801515043,1,-0.06115361991628173,,,,False
X78,Ncoa1,268,46289,True,0.876,-0.2221042202419259,1,-0.2095229735283681,,,,False
X83,Nr4a1,638,71366,True,0.876,-0.0323664433528581,1,-0.016047135742107747,,,,False
X84,Pbx1,508,52620,True,0.876,-0.07093453961333296,1,-0.075085538074044,,,,False
X85,Rad21,406,67496,True,0.876,-0.05100406871968133,1,-0.04252909199007082,,,,False
X88,Ptk2,199,41784,True,0.876,-0.30423954937991127,1,-0.17049430831093404,,,,False
X89,E2f3,358,44324,True,0.876,-0.16600447589170741,1,-0.1210982243384105,,,,False
X9,Sox5,886,135363,True,0.876,0.007068339941274537,1,0.027459835737650148,,,,False
X90,Dusp3,485,58498,True,0.876,-0.08609023605478683,1,-0.05534970568897574,,,,False
X90,Id1,673,58310,True,0.876,-0.09174613674738019,1,-0.0703477727307077,,,,False
X91,Nr4a2,653,54262,True,0.876,-0.1927917959224814,1,-0.15913884005880452,,,,False
X92,Tlnrd1,441,57837,True,0.876,-0.06935329340251073,1,-0.0501343580004374,,,,False
X93,Ets2,489,53510,True,0.876,-0.006066713706980309,1,-0.004065796208014652,,,,False
X93,Itgav,321,53678,True,0.876,-0.006356827522957076,1,-0.0034237263465966084,,,,False
X96,Cd81,310,46624,True,0.876,-0.06051805718404246,1,-0.031004366032158486,,,,False
X1,Tfdp2,1863,178124,True,0.88,0.0031098182019304588,1,0.02101807155672727,,,,False
X10,Foxo1,1756,150948,True,0.88,0.00016625387719670925,1,0.002119986420631848,,,,False
X100,Junb,460,51976,True,0.88,-0.16984093001681444,1,-0.060144344644052404,,,,False
X12,Klf2,1172,163343,True,0.88,-0.027570359969884883,1,-0.10102069255998111,,,,False
X13,Gnai2,472,127760,True,0.88,-0.0029316003221238063,1,-0.007483958279104326,,,,False
X13,Plagl1,1184,127048,True,0.88,-0.0039777420157562915,1,-0.018746629589697826,,,,False
X13,E2f3,976,127256,True,0.88,0.010411260684683121,1,0.04095177916590413,,,,False
X14,Dlg1,1030,150437,True,0.88,0.01080060390996973,1,0.03667699111718397,,,,False
X20,Cd81,621,86486,True,0.88,-0.0371022894161932,1,-0.13394678773425445,,,,False
X23,Nfib,1012,140040,True,0.88,-0.013865631804995893,1,-0.03671295845592193,,,,False
X24,Cdkn1c,737,123740,True,0.88,0.022745008273236778,1,0.06518400530154345,,,,False
X25,Vezf1,1461,126050,True,0.88,-0.0036835956457341723,1,-0.015946864079041008,,,,False
X27,Arnt,536,73386,True,0.88,0.028719795085150324,1,0.07769038272310667,,,,False
X3,Adgrl2,1237,141157,True,0.88,-0.029936103613613874,1,-0.17252603422731297,,,,False
X38,Klf2,620,67805,True,0.88,-0.06021927873596855,1,-0.15876716333837487,,,,False
X40,Pbx1,887,103414,True,0.88,0.007406530463123673,1,0.018931168863382468,,,,False
X41,Fos,527,55229,True,0.88,-0.17159479281241197,1,-0.39624690252289435,,,,False
X42,Bmpr2,407,53964,True,0.88,-0.012644453305480141,1,-0.037448200267693826,,,,False
X43,Itga1,1210,115039,True,0.88,0.0010705126670194076,1,0.004924372302197099,,,,False
X44,Nos3,1257,101498,True,0.88,0.012208030396012148,1,0.046583916166329065,,,,False
X44,Taz,1876,100879,True,0.88,0.004789851507920773,1,0.020418298318138517,,,,False
X44,E2f3,1080,101675,True,0.88,0.014470890952408055,1,0.04600454940780524,,,,False
X48,Dusp3,394,55130,True,0.88,0.09392062694658065,1,0.1750787064275237,,,,False
X48,Sox13,362,55162,True,0.88,0.11638252223409573,1,0.17257379635596098,,,,False
X5,Elf1,950,130734,True,0.88,0.020315975855483615,1,0.09847933273392596,,,,False
X5,Acvr1,923,130761,True,0.88,0.008319778858259852,1,0.040912984241510304,,,,False
X50,Ptprm,388,64906,True,0.88,0.006722920075341143,1,0.012468283223395746,,,,False
X51,Rad21,518,56026,True,0.88,-0.089260843491485,1,-0.22167870357012157,,,,False
X52,Auts2,860,107521,True,0.88,-0.01799744236652856,1,-0.027894086838822177,,,,False
X56,Ocln,206,47458,True,0.88,-0.01858859387759182,1,-0.014308833562352833,,,,False
X6,Gnai2,445,129969,True,0.88,-0.026972261712918666,1,-0.06953156936110265,,,,False
X61,Creb5,632,85582,True,0.88,-0.11682621938444004,1,-0.23924028408145018,,,,False
X62,Nr3c1,493,71747,True,0.88,-0.12158703655218517,1,-0.09906189744044726,,,,False
X63,Bmpr2,511,49084,True,0.88,-0.08518041454386527,1,-0.15156573629478493,,,,False
X64,Ccnd1,273,47668,True,0.88,-0.28331961362529956,1,-0.316918804306757,,,,False
X66,Gata2,530,64311,True,0.88,0.04072876290242,1,-0.04718473015647,,,,False
X66,Clstn1,462,64379,True,0.88,-0.09583950955156162,1,-0.06802111749825397,,,,False
X68,Junb,394,38126,True,0.88,-0.11887285115724122,1,-0.2031382666672828,,,,False
X68,Adgre5,279,38241,True,0.88,-0.119481468824846,1,-0.16653740275644216,,,,False
X7,Nr6a1,934,152843,True,0.88,0.007134509706829384,1,0.027571187644682315,,,,False
X70,Gata2,372,38044,True,0.88,-0.23110176780044078,1,-0.29491810406394786,,,,False
X70,Flrt2,349,38067,True,0.88,-0.17362181150484624,1,-0.22102790091218477,,,,False
X70,Nedd4,267,38149,True,0.88,-0.259375142882619,1,-0.3216755589701171,,,,False
X75,Arnt,366,38273,True,0.88,-0.29676255081904124,1,-0.2999469220665372,,,,False
X77,Mest,745,79808,True,0.88,-0.005203028774518614,1,-0.006383423270616749,,,,False
X78,Adgrl1,221,46336,True,0.88,-0.16638920689410241,1,-0.16504134068781165,,,,False
X78,Sox5,365,46192,True,0.88,-0.1935268359295108,1,-0.22190389637464972,,,,False
X79,Ncoa1,200,39473,True,0.88,-0.3803588608855284,1,-0.3070493000425129,,,,False
X79,Foxp1,269,39404,True,0.88,-0.1363305012913063,1,-0.19414673008227115,,,,False
X8,Plxnd1,1009,142478,True,0.88,0.011093579999069902,1,0.04699938562876588,,,,False
X82,Nfib,504,61205,True,0.88,-0.04882525070048871,1,-0.048603698810946054,,,,False
X83,Taz,1017,70987,True,0.88,0.0020014457423886967,1,-0.0006854892286276052,,,,False
X85,Flrt2,555,67347,True,0.88,-0.023309381039270605,1,-0.02221055181251551,,,,False
X85,Il2rg,658,67244,True,0.88,-0.09667785022033115,1,-0.09881066245282435,,,,False
X86,Hif1a,249,38860,True,0.88,-0.2328037694675018,1,-0.22394781120750554,,,,False
X88,Cxcl12,387,41596,True,0.88,-0.11094675103118057,1,-0.09543568923690611,,,,False
X89,Nrp1,296,44386,True,0.88,-0.26510137779063747,1,-0.18102805667930397,,,,False
X90,Foxj3,316,58667,True,0.88,-0.11794326833197744,1,-0.06214192070634003,,,,False
X93,Epas1,680,53319,True,0.88,0.006897751559318266,1,0.004680014837836524,,,,False
X96,Piezo1,555,46379,True,0.88,-0.13991364076627377,1,-0.09197428914164422,,,,False
X96,Ptk2,303,46631,True,0.88,-0.14914483437669368,1,-0.06987534136851753,,,,False
X97,Junb,392,51632,True,0.88,-0.024196955452868707,1,-0.011403965039841944,,,,False
X98,Vezf1,405,38504,True,0.88,-0.12101138259609101,1,-0.056786113609952844,,,,False
X99,Fzd6,348,74506,True,0.88,-0.4411139894184579,1,-0.11555515708496715,,,,False
X99,Npas3,704,74150,True,0.88,-0.3490809135648192,1,-0.12687103532043226,,,,False
X100,Dusp3,437,51999,True,0.884,-0.2707469087661707,1,-0.09390253362845324,,,,False
X15,Fzd6,634,121444,True,0.884,-0.0068183504287597785,1,-0.017710607327636203,,,,False
X17,Nr2c2,830,111998,True,0.884,-0.023133261909607405,1,-0.07301561589025454,,,,False
X18,Dusp3,1104,138719,True,0.884,-0.015459004127536424,1,-0.058626990273019264,,,,False
X20,Ncoa3,582,86525,True,0.884,-0.015287552327566623,1,-0.028260094178060715,,,,False
X21,Pon3,578,94762,True,0.884,0.03833993907896538,1,0.09654724826920541,,,,False
X24,Ogdh,1832,122645,True,0.884,0.01699765461653069,1,0.078948166758691,,,,False
X3,Vezf1,1639,140755,True,0.884,-0.026758483960628965,1,-0.17035005234946135,,,,False
X35,Arid1b,813,108995,True,0.884,-0.07922452982232464,1,-0.20564972108291787,,,,False
X36,Foxk2,520,110308,True,0.884,-0.05918342906847762,1,-0.1397679355082395,,,,False
X4,Plxna4,616,126989,True,0.884,-0.04677656104330463,1,-0.18891299938774989,,,,False
X42,Nr2c2,352,54019,True,0.884,-0.04424281353362147,1,-0.07119022065016892,,,,False
X43,Rora,1008,115241,True,0.884,0.022123127984801094,1,0.05127778794324669,,,,False
X50,Cd81,349,64945,True,0.884,-0.024011528253806702,1,-0.03851574455633941,,,,False
X53,Rad21,276,45072,True,0.884,-0.3177577926948034,1,-0.42431159942654123,,,,False
X54,Plagl1,466,49144,True,0.884,0.08699094151413789,1,0.17998153865050004,,,,False
X55,Acvr2a,305,52601,True,0.884,0.1314855201588152,1,0.2137334238412288,,,,False
X58,Nfia,800,51207,True,0.884,-0.1473453951892214,1,-0.2833446352853789,,,,False
X59,Klf2,924,116512,True,0.884,-0.02920777943199937,1,-0.049910910991699864,,,,False
X6,Hif1a,718,129696,True,0.884,-0.046375875821193624,1,-0.1547931181467921,,,,False
X64,Foxo3,296,47645,True,0.884,-0.15253274779592818,1,-0.14232347820682448,,,,False
X64,Arid1b,410,47531,True,0.884,-0.1839004906402284,1,-0.22543360111514882,,,,False
X64,Junb,427,47514,True,0.884,-0.17949985141496327,1,-0.28401404075935066,,,,False
X66,Tfdp1,303,64538,True,0.884,-0.21002942323370988,1,-0.09569970618150846,,,,False
X7,Adgrl1,606,153171,True,0.884,-0.006058767072679494,1,-0.019248540338459116,,,,False
X70,Foxo3,222,38194,True,0.884,-0.18341376252445052,1,-0.1474976818203246,,,,False
X70,Klf7,393,38023,True,0.884,-0.2292382614343813,1,-0.3515010251569865,,,,False
X73,Adgrl2,413,42783,True,0.884,-0.134494263268361,1,-0.22639967716743703,,,,False
X74,Arnt,882,110755,True,0.884,-0.05283402345226307,1,-0.07755550978054078,,,,False
X74,Npas3,973,110664,True,0.884,-0.03280132339803821,1,-0.049479421340746704,,,,False
X77,Il2rg,868,79685,True,0.884,0.0033294387442168727,1,0.003239912954041352,,,,False
X78,E2f3,444,46113,True,0.884,-0.16717080121366124,1,-0.22201162097281427,,,,False
X78,Dag1,251,46306,True,0.884,-0.2361980229665317,1,-0.1924679344516921,,,,False
X79,Foxk2,187,39486,True,0.884,-0.1450106622807219,1,-0.12348664533838599,,,,False
X80,Ahr,252,44528,True,0.884,-0.24998878731921081,1,-0.22857352766477473,,,,False
X81,Arid3b,266,40417,True,0.884,-0.20534774271340694,1,-0.1990770019620242,,,,False
X82,Tfdp2,705,61004,True,0.884,-0.023753804924002253,1,-0.04318044980120311,,,,False
X84,Tgfbr1,732,52396,True,0.884,-0.09700915992137382,1,-0.1269598162794744,,,,False
X85,Npas3,605,67297,True,0.884,-0.11367880044721446,1,-0.10379550964917697,,,,False
X87,Ephb4,638,124760,True,0.884,0.042132481280171774,1,0.03895443915655324,,,,False
X87,Nfib,903,124495,True,0.884,0.03167463303952189,1,0.03518482596342474,,,,False
X9,Arl15,1306,134943,True,0.884,0.024241977637852408,1,0.11652618910116688,,,,False
X90,Ncoa3,337,58646,True,0.884,-0.1334131391957989,1,-0.07375755497849457,,,,False
X90,Heg1,282,58701,True,0.884,-0.12262543991724684,1,-0.058273127827245724,,,,False
X91,Vezf1,576,54339,True,0.884,-0.13646825250067351,1,-0.10735015325495814,,,,False
X95,Calcrl,535,54384,True,0.884,-0.0918514720703314,1,-0.062038550403267084,,,,False
X96,Rel,467,46467,True,0.884,-0.14571098288975826,1,-0.08693077662143532,,,,False
X97,Rac1,294,51730,True,0.884,-0.005518549903925418,1,-0.0023057584948559893,,,,False
X99,Gng12,418,74436,True,0.884,-0.44922223116634186,1,-0.12341200358566042,,,,False
X1,Fos,1175,178812,True,0.888,0.011252137208160207,1,0.06026103578932517,,,,False
X1,Mcam,1176,178811,True,0.888,0.012544794420326077,1,0.06785389228451454,,,,False
X1,Il2rg,1874,178113,True,0.888,0.00688483147741259,1,0.04686441070667009,,,,False
X1,Fgfr2,951,179036,True,0.888,0.013467237832609058,1,0.06544829787074972,,,,False
X10,Ncoa1,721,151983,True,0.888,-0.007242860849259181,1,-0.02611271782710686,,,,False
X100,Klf4,259,52177,True,0.888,-0.20511702977805157,1,-0.05655181912130952,,,,False
X14,E2f7,1013,150454,True,0.888,0.030963050819013738,1,0.10385656611066488,,,,False
X17,Fkbp8,518,112310,True,0.888,-0.011694368361839125,1,-0.03616304990377034,,,,False
X2,E2f7,1131,161171,True,0.888,0.044931941138020015,1,0.22582496587855602,,,,False
X22,Igf1r,530,86310,True,0.888,0.005088966400625949,1,0.016582880733941707,,,,False
X23,Gclm,647,140405,True,0.888,-0.03190602816355348,1,-0.06790712112884587,,,,False
X32,Nfib,720,97404,True,0.888,-0.0419010670336144,1,-0.1045318562692175,,,,False
X32,Unc5b,572,97552,True,0.888,-0.042292372353701424,1,-0.09529220126950637,,,,False
X33,Mdh2,441,87823,True,0.888,0.08183757675354641,1,0.1571375657155569,,,,False
X43,Mest,989,115260,True,0.888,4.78624777144887e-07,1,-6.384453776362895e-05,,,,False
X43,Il2rg,1151,115098,True,0.888,0.012044014786198431,1,0.031896672521330625,,,,False
X44,Prdm1,1429,101326,True,0.888,0.018381974070948992,1,0.06754299417059136,,,,False
X45,Flt1,228,61947,True,0.888,-0.17508603555132662,1,-0.20574250040064337,,,,False
X46,Slc6a6,869,122569,True,0.888,0.02556317397801422,1,0.055088563554907134,,,,False
X47,Notch1,518,70859,True,0.888,0.11812945487028248,1,0.24791863973657696,,,,False
X51,Ccser1,416,56128,True,0.888,-0.11590670401926317,1,-0.22115680183353165,,,,False
X52,Gria4,953,107428,True,0.888,0.0053312858863519,1,0.017973251554674496,,,,False
X53,Rel,425,44923,True,0.888,-0.29739928006556227,1,-0.4557804652202546,,,,False
X55,Itgav,271,52635,True,0.888,0.12980590495481525,1,0.19637461997312491,,,,False
X56,Igf1r,278,47386,True,0.888,0.030418092509947314,1,0.03734021388200602,,,,False
X56,Nrp2,147,47517,True,0.888,-0.10720500261045984,1,-0.08689638542482243,,,,False
X57,Disc1,155,38231,True,0.888,-0.28091539071324245,1,-0.27592887073740124,,,,False
X60,Dlg1,950,133329,True,0.888,-0.003193693995913627,1,-0.0055539244587350664,,,,False
X64,Lpl,456,47485,True,0.888,-0.16772837308548194,1,-0.24681530966865298,,,,False
X66,Tfdp2,650,64191,True,0.888,0.10491446452859066,1,-0.07049746007898507,,,,False
X66,Slc6a6,470,64371,True,0.888,0.026370804743200082,1,-0.004067903368016706,,,,False
X67,Maff,585,62783,True,0.888,-0.006577254446886727,1,-0.0013762528420919757,,,,False
X68,Mxi1,434,38086,True,0.888,-0.09748808770556394,1,-0.20615234722166167,,,,False
X7,Plxnd1,1078,152699,True,0.888,0.0021815742768218627,1,0.009378348452122806,,,,False
X73,Igf1r,351,42845,True,0.888,-0.07823171431237608,1,-0.11601155398684088,,,,False
X74,Egfl7,647,110990,True,0.888,-0.04639257810870134,1,-0.057268656362814634,,,,False
X75,Tfdp1,177,38462,True,0.888,-0.3535460851984027,1,-0.23108488054309567,,,,False
X77,Flrt2,739,79814,True,0.888,-0.008470009791141209,1,-0.01072896848794574,,,,False
X78,Flrt2,454,46103,True,0.888,-0.18553215961317626,1,-0.23750736707416248,,,,False
X78,Vezf1,581,45976,True,0.888,-0.09430033101517843,1,-0.1608629052315511,,,,False
X79,Flrt2,360,39313,True,0.888,-0.1405704303145754,1,-0.2756901247726382,,,,False
X88,Mecom,374,41609,True,0.888,-0.24891268087741558,1,-0.19018549205614615,,,,False
X89,Auts2,423,44259,True,0.888,-0.14057267931109685,1,-0.11034394184733615,,,,False
X89,Adgrl1,187,44495,True,0.888,-0.3730722854606583,1,-0.19802191419898996,,,,False
X9,Ncoa3,764,135485,True,0.888,0.021050102745371113,1,0.07610250530478227,,,,False
X94,Fkbp8,275,54424,True,0.888,-0.07447157280602035,1,-0.03767055278204906,,,,False
X97,Sp4,285,51739,True,0.888,0.00210384769423122,1,0.00019704978693127516,,,,False
X98,Klf7,446,38463,True,0.888,-0.10914182012621332,1,-0.0521739288801969,,,,False
X1,Foxk2,809,179178,True,0.892,0.01105799311950495,1,0.04911351249427974,,,,False
X14,Itgb1,1284,150183,True,0.892,0.023487623591408102,1,0.08858905106306471,,,,False
X14,Klf4,738,150729,True,0.892,0.01600768761347382,1,0.04676669690820419,,,,False
X15,Dag1,589,121489,True,0.892,-0.0027072039315081398,1,-0.00918815104027248,,,,False
X19,Arl15,1575,150997,True,0.892,-0.015709074814385104,1,-0.06788817816207658,,,,False
X2,Ptprs,991,161311,True,0.892,0.032598131006091435,1,0.16030562147919672,,,,False
X26,Acvr2a,463,98523,True,0.892,-0.04936880261587895,1,-0.09471141891549753,,,,False
X29,Epas1,1179,95854,True,0.892,0.04823903010543429,1,0.1809520536491518,,,,False
X30,Klf7,1169,82144,True,0.892,-0.07712211833207938,1,-0.33041991142452903,,,,False
X32,Nrp2,368,97756,True,0.892,-0.028898326578956635,1,-0.05040500392875914,,,,False
X33,Epha4,759,87505,True,0.892,0.05721508545476972,1,0.14653687853215433,,,,False
X34,Arid1b,791,87028,True,0.892,-0.07164186475863321,1,-0.22599555461781803,,,,False
X34,Bmpr2,1006,86813,True,0.892,-0.04744879127484758,1,-0.1699580544115424,,,,False
X35,Ncoa1,528,109280,True,0.892,-0.09126192039830272,1,-0.1867954151103259,,,,False
X38,Ppia,776,67649,True,0.892,-0.06708294561503081,1,-0.21038407006654947,,,,False
X39,Ppia,954,107210,True,0.892,-0.02494850205211563,1,-0.06495125387274961,,,,False
X40,Ogdh,1460,102841,True,0.892,0.007787860099012889,1,0.02211625815561627,,,,False
X42,Icam2,288,54083,True,0.892,-0.07873995786924937,1,-0.1263063113185768,,,,False
X42,Egln2,305,54066,True,0.892,-0.029650418087340924,1,-0.04512534888878715,,,,False
X46,Igf1r,889,122549,True,0.892,0.02152671969440423,1,0.045781677623439626,,,,False
X47,Dag1,302,71075,True,0.892,0.11739182712983975,1,0.1978740763952438,,,,False
X49,Gclm,413,90161,True,0.892,-0.06173650531592223,1,-0.0874430291832977,,,,False
X5,Flrt2,1233,130451,True,0.892,0.012001177742299696,1,0.06775761847567381,,,,False
X53,Foxp1,267,45081,True,0.892,-0.30484121907254735,1,-0.40483680389101107,,,,False
X53,Tfdp2,460,44888,True,0.892,-0.328673967214538,1,-0.5490199170271409,,,,False
X55,Pon3,330,52576,True,0.892,0.10686523154057603,1,0.170911524559113,,,,False
X56,Id3,285,47379,True,0.892,0.02298250216611386,1,0.024398822275385833,,,,False
X6,Mcam,751,129663,True,0.892,-0.04951880557599253,1,-0.17027965784736476,,,,False
X60,Pik3r3,1350,132929,True,0.892,-0.0032926644592796706,1,-0.00695881710701236,,,,False
X60,Foxk2,618,133661,True,0.892,-0.018759239388320914,1,-0.026329547839794964,,,,False
X61,Ptk2,542,85672,True,0.892,-0.07955116241150062,1,-0.14101932950289908,,,,False
X64,Nr5a2,527,47414,True,0.892,-0.20103461994652339,1,-0.31134670158233396,,,,False
X65,Arl15,457,33544,True,0.892,-0.1774933790063402,1,-0.3139749565173135,,,,False
X69,Ptprs,452,75934,True,0.892,-0.010803973595669092,1,-0.013855928521409459,,,,False
X7,Hdac7,1006,152771,True,0.892,-0.012403123194899557,1,-0.04951021034215803,,,,False
X73,Klf7,521,42675,True,0.892,-0.06279487800559203,1,-0.12936774912058766,,,,False
X80,Npas3,409,44371,True,0.892,-0.10841845289436591,1,-0.1270460002381778,,,,False
X81,Hif1a,255,40428,True,0.892,-0.16869047598087406,1,-0.13995096469663576,,,,False
X83,Clstn1,539,71465,True,0.892,-0.0029663417703886807,1,0.01500376007424538,,,,False
X87,Piezo1,1316,124082,True,0.892,0.03508701504357603,1,0.046503789824234504,,,,False
X9,Sox13,943,135306,True,0.892,0.009112323836670377,1,0.03742720039363817,,,,False
X91,Adgre5,354,54561,True,0.892,-0.18048765018905577,1,-0.10805846632280232,,,,False
X92,Ctbp2,376,57902,True,0.892,-0.11536586115751213,1,-0.07815188033000531,,,,False
X93,Ncoa1,257,53742,True,0.892,0.0038081468748139002,1,0.001836566534349591,,,,False
X98,Plxna4,199,38710,True,0.892,-0.14048969215722273,1,-0.043551109543148316,,,,False
X99,Ebf1,762,74092,True,0.892,-0.306630475454611,1,-0.11783611629083277,,,,False
X1,Nfib,1371,178616,True,0.896,0.012830690898467445,1,0.07479493641032195,,,,False
X100,Fzd6,262,52174,True,0.896,-0.3041956936758119,1,-0.08129319633002194,,,,False
X100,Prdm5,316,52120,True,0.896,-0.3129964295544383,1,-0.09434952348867809,,,,False
X11,Mdh2,588,104214,True,0.896,0.08030080565962283,1,0.2632908358389003,,,,False
X14,Idh2,795,150672,True,0.896,0.031457161457549176,1,0.09438196384880697,,,,False
X16,Id1,1348,121172,True,0.896,0.03323993924711477,1,0.14930267057081537,,,,False
X19,Gclm,725,151847,True,0.896,-0.004652864299115933,1,-0.013429469758254563,,,,False
X20,Cd47,580,86527,True,0.896,-0.03004047489738504,1,-0.10796182479065426,,,,False
X20,Crem,736,86371,True,0.896,-0.01587026887376286,1,-0.054854619845450495,,,,False
X21,Myef2,702,94638,True,0.896,0.03950321556243441,1,0.12245992117825566,,,,False
X21,Gjc1,638,94702,True,0.896,0.060685151744567456,1,0.1677926277642674,,,,False
X22,Ptprs,435,86405,True,0.896,-0.022493643179379852,1,-0.04499608147028322,,,,False
X25,Nrp1,849,126662,True,0.896,-0.018863590884088843,1,-0.060413763160235744,,,,False
X29,Crem,667,96366,True,0.896,0.04363964749043703,1,0.12190438685525475,,,,False
X3,Junb,1217,141177,True,0.896,-0.026885951912137607,1,-0.14995305496647152,,,,False
X31,Ccnd1,572,118454,True,0.896,0.08186965931639723,1,0.17918689332888155,,,,False
X33,Nos3,717,87547,True,0.896,0.047206276433580996,1,0.11382217350521373,,,,False
X34,Nr3c1,719,87100,True,0.896,-0.04899622614917121,1,-0.14044908634450382,,,,False
X35,Idh2,611,109197,True,0.896,-0.07947963852421758,1,-0.1747431130757655,,,,False
X35,Plagl1,1097,108711,True,0.896,-0.06789642922750261,1,-0.20235789142073998,,,,False
X36,Foxo1,1383,109445,True,0.896,-0.04536881112484448,1,-0.17136370963022604,,,,False
X39,Vezf1,1056,107108,True,0.896,-0.026543838179256873,1,-0.07510391665898632,,,,False
X40,Ets2,882,103419,True,0.896,0.0050093824120907016,1,0.008235554225295927,,,,False
X41,Gria4,752,55004,True,0.896,-0.09292654084573915,1,-0.3030435789390643,,,,False
